date,open,high,low,close,volume
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,19.5,19.5,19.5,19.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.9,23.9,23.9,23.9,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.6,-21.6,-21.6,-21.6,0
20260314,-21.5,-21.5,-21.5,-21.5,0
20260314,-21.5,-21.5,-21.5,-21.5,0
20260314,-21.5,-21.5,-21.5,-21.5,0
20260314,-21.5,-21.5,-21.5,-21.5,0
