date,open,high,low,close,volume
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,73000.0,73000.0,73000.0,73000.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
20260314,71500.0,71500.0,71500.0,71500.0,0
