date,open,high,low,close,volume
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,19.1,19.1,19.1,19.1,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,23.5,23.5,23.5,23.5,0
20260314,-21.7,-21.7,-21.7,-21.7,0
20260314,-21.7,-21.7,-21.7,-21.7,0
