date,open,high,low,close,volume
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-59.9,-59.9,-59.9,-59.9,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-69.1,-69.1,-69.1,-69.1,0
20260314,-60.1,-60.1,-60.1,-60.1,0
20260314,-60.1,-60.1,-60.1,-60.1,0
20260314,-60.1,-60.1,-60.1,-60.1,0
20260314,-60.1,-60.1,-60.1,-60.1,0
20260314,-60.1,-60.1,-60.1,-60.1,0
