date,open,high,low,close,volume
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
20260314,64000.0,64000.0,64000.0,64000.0,0
